item_id,category_code,std_name,std_spec,std_unit,part_type,maker,maker_pn,supplier,department,model_ref,stock_prev,stock_current,safety_stock,moq,lead_time,source_file,source_sheet,source_row,original_name_a,original_name_bc,mapping_status,notes,created_at
BA-000142,BA,OP BD,BD,,PCB BD,,,,조립,SOLO,0.0,,,,,B,조립 자재,514,,OP_BD,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000143,BA,Harness-01 - COCOON과 공용 ( BATCON BD+EXP BD 연결 16AWG 실리콘 / 150mm),16AWG,,하네스,,,,조립,SOLO,0.0,,,,,B,조립 자재,520,,Harness-01 - COCOON과 공용 ( BATCON BD+EXP BD 연결 _16AWG 실리콘 / 150mm),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000144,BA,Harness-03 ( OP BD+POWER BD 연결 26AWG / 125mm(6번 제외) ),26AWG,,하네스,,,,조립,SOLO,36.0,,,,,B,조립 자재,522,,Harness-03 ( OP BD+POWER BD 연결_26AWG / 125mm(6번 제외) ),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BA-000145,BA,Harness-05 ( Main PCB + 리모콘 BD 연결 3핀 ),,,하네스,,,,조립,SOLO,77.0,,,,,B,조립 자재,524,,Harness-05 ( Main PCB + 리모콘 BD 연결 3핀 ),assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000067,BF,SOLO TOP BODY ASS'Y,TOP,,SOLO ASS'Y,,,,조립,,26.0,,,,,B,조립 자재,526,,SOLO _ TOP BODY ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000068,BF,SOLO BOTTOM BODY ASS'Y,BOTTOM,,SOLO ASS'Y,,,,조립,,28.0,,,,,B,조립 자재,527,,SOLO _ BOTTOM BODY ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000069,BF,SOLO OP BD Ass'y,OP,,SOLO ASS'Y,,,,조립,,136.0,,,,,B,조립 자재,528,,SOLO _ OP BD Ass'y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000070,BF,SOLO HANDLE ASS'Y,HANDLE,,SOLO ASS'Y,,,,조립,,47.0,,,,,B,조립 자재,529,,SOLO _ HANDLE ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
BF-000071,BF,SOLO 에이밍 라이트 ASS'Y,에이밍,,SOLO ASS'Y,,,,조립,,104.0,,,,,B,조립 자재,530,,SOLO _ 에이밍 라이트 ASS'Y,assy_only,B단독: Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000001,HA,고압용(세라믹103),,,부품,,,,고압,"DX3000, ADX4000W, ADX6000",3430.0,,,,,C,고압,15,,고압용(세라믹103),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000002,HA,15k/Surge,,,부품,,,,고압,ADX6000,0.0,,,,,C,고압,23,,15k/Surge,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000001,VA,0.8T 알루미늄 필터,,,부품,,,,진공,"DX3000, ADX4000W, ADX6000, COCOON",0.0,,,,,C,고압,31,,0.8T 알루미늄 필터,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000003,HA,T 코어 (히터트랜스용),,,히터 트랜스,,,,고압,SOLO,0.0,,,,,C,고압,38,,T 코어 (히터트랜스용),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000004,HA,히터트랜스포머 24턴,,,히터 트랜스,,,,고압,"DX3000, ADX4000W",698.0,,,,,C,고압,39,,히터트랜스포머 24턴,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000005,HA,히터트랜스포머 20턴 작업完,,,히터 트랜스,,,,고압,ADX6000,528.0,,,,,C,고압,40,,히터트랜스포머 20턴 작업完,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000006,HA,히터트랜스포머 20턴,,,히터 트랜스,,,,고압,SOLO,462.0,,,,,C,고압,41,,히터트랜스포머 20턴,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000007,HA,센더스트 코어 작업完,,,히터 트랜스,,,,고압,ADX6000,45.0,,,,,C,고압,42,,센더스트 코어 작업完,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000008,HA,트랜스포머,,,트랜스포머,,,,고압,"DX3000, ADX4000W",85.0,,,,,C,고압,43,,트랜스포머,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000009,HA,트랜스포머,,,트랜스포머,,,,고압,COCOON,99.0,,,,,C,고압,44,,트랜스포머,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000010,HA,트랜스포머,,,트랜스포머,,,,고압,SOLO,15.0,,,,,C,고압,45,,트랜스포머,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000011,HA,트랜스포머,,,트랜스포머,,,,고압,ADX6000,9.0,,,,,C,고압,46,,트랜스포머,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000012,HA,튜브 고정 보드 케소드 (필라멘트),,,BD,,,,고압,ADX4000W,2069.0,,,,,C,고압,49,,튜브 고정 보드 케소드 (필라멘트),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000013,HA,에노드 튜브 고정 보드(나사),,,BD,,,,고압,COCOON,85.0,,,,,C,고압,50,,에노드 튜브 고정 보드(나사),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000014,HA,ADX6000 고압 베어보드,,,BD,,,,고압,ADX6000,0.0,,,,,C,고압,51,,ADX6000 고압 베어보드,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000015,HA,ADX6000 신형 고압 베어보드,,,BD,,,,고압,ADX6000,0.0,,,,,C,고압,52,,ADX6000 신형 고압 베어보드,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000016,HA,고압베어 B/D (Ver. 2.5),,,BD,,,,고압,"DX3000, ADX4000W",610.0,,,,,C,고압,53,,고압베어 B/D (Ver. 2.5),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000017,HA,고압베어B/D (신형) (Ver. 1.0.1),,,BD,,,,고압,DX3000,0.0,,,,,C,고압,54,,고압베어B/D (신형) (Ver. 1.0.1),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000018,HA,고압베어B/D (4개 1세트),,,BD,,,,고압,SOLO,0.0,,,,,C,고압,56,,고압베어B/D (4개 1세트),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000019,HA,고압베어B/D (신형) (Ver. 2.12),,,BD,,,,고압,COCOON,5.0,,,,,C,고압,57,,고압베어B/D (신형) (Ver. 2.12),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000020,HA,튜브 고정 지지대 (Ver 2.12에 사용),,,BD,,,,고압,COCOON,12.0,,,,,C,고압,58,,튜브 고정 지지대 (Ver 2.12에 사용),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000021,HA,고압베어B/D (D-0813) (Ver 1.0.0),,,BD,,,,고압,DX3000V,6.0,,,,,C,고압,59,,고압베어B/D (D-0813) (Ver 1.0.0),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000022,HA,튜브 고정 보드 에노드 (나사),,,BD,,,,고압,ADX6000,498.0,,,,,C,고압,62,,튜브 고정 보드 에노드 (나사),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000023,HA,튜브 고정 보드 케소드 (필라멘트),,,BD,,,,고압,ADX6000,498.0,,,,,C,고압,63,,튜브 고정 보드 케소드 (필라멘트),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000002,VA,8핀 BD,,,BD,,,,진공,COCOON,207.0,,,,,C,고압,67,,8핀 BD,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000003,VA,9핀 BD,,,BD,,,,진공,SOLO,0.0,,,,,C,고압,69,,9핀 BD,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000004,VA,10핀 BD,,,BD,,,,진공,DX3000V,0.0,,,,,C,고압,70,,10핀 BD,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000005,VA,D3CT (TFT용),,,BD,,,,진공,DX3000,40.0,,,,,C,고압,73,,D3CT (TFT용),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000006,VA,DC3D (유럽용),,,BD,,,,진공,DX3000,35.0,,,,,C,고압,74,,DC3D (유럽용),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000007,VA,D3CL (미국용),,,BD,,,,진공,DX3000,70.0,,,,,C,고압,75,,D3CL (미국용),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000008,VA,A4CB,,,BD,,,,진공,ADX4000W,24.0,,,,,C,고압,76,,A4CB,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000009,VA,CSCB,,,BD,,,,진공,SOLO,0.0,,,,,C,고압,78,,CSCB,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000010,VA,D3CV,,,BD,,,,진공,DX3000V,0.0,,,,,C,고압,79,,D3CV,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000011,VA,A6CB,,,BD,,,,튜닝,ADX6000,154.0,,,,,C,고압,82,,A6CB,assy_only,C단독(튜닝): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000012,VA,COCB,,,BD,,,,튜닝,COCOON,77.0,,,,,C,고압,83,,COCB,assy_only,C단독(튜닝): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000024,HA,캐논튜브 60KV 하우징 D-081B,D-081B,,"튜브 A,SSY",,,,고압,"DX3000, ADX4000W",322.0,,,,,C,고압,84,,캐논튜브 60KV 하우징 [D-081B],assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000025,HA,캐논튜브 70KV 하우징 D-041,D-041,,"튜브 A,SSY",,,,고압,"COCOON, SOLO",0.0,,,,,C,고압,86,,캐논튜브 70KV 하우징 [D-041],assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000026,HA,캐논튜브 80KV 하우징 D-0813,D-0813,,"튜브 A,SSY",,,,고압,ADX6000,44.0,,,,,C,고압,87,,캐논튜브 80KV 하우징 [D-0813],assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000027,HA,세라믹튜브 100KV 하우징 DXDR-100,DXDR-100,,"튜브 A,SSY",,,,고압,ADX6000,0.0,,,,,C,고압,88,,세라믹튜브 100KV 하우징 [DXDR-100],assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000028,HA,CEI튜브 90KV 하우징 OX-70,OX-70,,"튜브 A,SSY",,,,고압,ADX6000,96.0,,,,,C,고압,89,,CEI튜브 90KV 하우징 [OX-70],assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000029,HA,고압보드SMT 完 (Ver. 2.5),,,"고압보드 A,SSY",,,,고압,"DX3000, ADX4000W",88.0,,,,,C,고압,90,,고압보드SMT 完 (Ver. 2.5),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000030,HA,고압보드SMT 完 (신형) (Ver. 1.0.1),,,"고압보드 A,SSY",,,,고압,DX3000,20.0,,,,,C,고압,91,,고압보드SMT 完 (신형) (Ver. 1.0.1),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000031,HA,고압보드SMT 完,,,"고압보드 A,SSY",,,,고압,ADX6000,0.0,,,,,C,고압,92,,고압보드SMT 完,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000032,HA,고압보드SMT 完 (신형),,,"고압보드 A,SSY",,,,고압,ADX6000,7.0,,,,,C,고압,93,,고압보드SMT 完 (신형),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000033,HA,고압보드SMT 完,,,"고압보드 A,SSY",,,,고압,COCOON,147.0,,,,,C,고압,94,,고압보드SMT 完,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000034,HA,고압보드SMT 完 Ver 2.12 신형,Ver 2.12 신형,,"고압보드 A,SSY",,,,고압,COCOON,11.0,,,,,C,고압,95,,고압보드SMT 完 [Ver 2.12 신형],assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000035,HA,고압보드 SMT (DXDR-070),,,"고압보드 A,SSY",,,,고압,SOLO,0.0,,,,,C,고압,96,,고압보드 SMT (DXDR-070),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000036,HA,고압보드 SMT (D-041),,,"고압보드 A,SSY",,,,고압,SOLO,0.0,,,,,C,고압,97,,고압보드 SMT (D-041),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000037,HA,고압보드 SMT 完 (D-0813) (Ver 1.0.0),,,"고압보드 A,SSY",,,,고압,DX3000V,44.0,,,,,C,고압,98,,고압보드 SMT 完 (D-0813) (Ver 1.0.0),assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000038,HA,DXDR-070 하우징용 파이프,,,신주 및 베크라이트,,,,고압,SOLO,3.0,,,,,C,고압,103,,DXDR-070 하우징용 파이프,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000039,HA,D-041 하우징용 파이프,,,신주 및 베크라이트,,,,고압,SOLO,0.0,,,,,C,고압,104,,D-041 하우징용 파이프,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
HA-000040,HA,PE 하우징 파이프,,,신주 및 베크라이트,,,,고압,ADX6000,88.0,,,,,C,고압,105,,PE 하우징 파이프,assy_only,C단독(고압): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000013,VA,베크라이트케이스,,,"신주 A,ssy",,,,진공,"DX3000, ADX4000W, ADX6000",25.0,,,,,C,고압,106,,베크라이트케이스,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000014,VA,(nc)케이스,,,"신주 A,ssy",,,,진공,ADX6000,50.0,,,,,C,고압,109,,(nc)케이스,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000015,VA,(nc)케이스,,,"신주 A,ssy",,,,진공,SOLO,0.0,,,,,C,고압,110,,(nc)케이스,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000016,VA,신주케이스 뚜껑,,,신주 및 베크라이트,,,,진공,COCOON,0.0,,,,,C,고압,113,,신주케이스 뚜껑,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000017,VA,3 PIN (봉 단위),,,신주 및 베크라이트,,,,진공,"DX3000, ADX4000W",5.0,,,,,C,고압,114,,3 PIN (봉 단위),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000018,VA,4 PIN (봉 단위),,,신주 및 베크라이트,,,,진공,"DX3000, ADX4000W, ADX6000, COCOON",3.0,,,,,C,고압,115,,4 PIN (봉 단위),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000019,VA,4 PIN (봉 단위),,,신주 및 베크라이트,,,,진공,SOLO,0.0,,,,,C,고압,116,,4 PIN (봉 단위),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000020,VA,5 PIN (봉 단위),,,신주 및 베크라이트,,,,진공,SOLO,0.0,,,,,C,고압,117,,5 PIN (봉 단위),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000021,VA,5 PIN (봉 단위),,,신주 및 베크라이트,,,,진공,"DX3000,ADX6000",2.0,,,,,C,고압,118,,5 PIN (봉 단위),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000022,VA,신주케이스 뚜껑,,,신주 및 베크라이트,,,,진공,"DX3000, ADX4000W, ADX6000",75.0,,,,,C,고압,120,,신주케이스 뚜껑,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000023,VA,신주케이스,,,신주 및 베크라이트,,,,진공,ADX4000W,0.0,,,,,C,고압,121,,신주케이스,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000024,VA,신주케이스,,,신주 및 베크라이트,,,,진공,COCOON,100.0,,,,,C,고압,122,,신주케이스,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000025,VA,신주케이스,,,신주 및 베크라이트,,,,진공,ADX6000,0.0,,,,,C,고압,123,,신주케이스,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000026,VA,신주케이스 (10P),,,신주 및 베크라이트,,,,진공,ADX6000,0.0,,,,,C,고압,124,,신주케이스 (10P),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000027,VA,신주케이스 (10P),,,신주 및 베크라이트,,,,진공,DX3000V,0.0,,,,,C,고압,125,,신주케이스 (10P),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000028,VA,신주케이스,,,신주 및 베크라이트,,,,진공,SOLO,0.0,,,,,C,고압,126,,신주케이스,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000029,VA,방사구,,,신주 및 베크라이트,,,,진공,"DX3000, ADX4000W, ADX6000",0.0,,,,,C,고압,129,,방사구,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000030,VA,방사구 (외부탭),,,신주 및 베크라이트,,,,진공,DX3000,149.0,,,,,C,고압,130,,방사구 (외부탭),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000031,VA,신주케이스 작업완료,,,"신주 A,ssy",,,,진공,DX3000,187.0,,,,,C,고압,132,,신주케이스 작업완료,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000032,VA,신주케이스(9P) 작업완료,,,"신주 A,ssy",,,,진공,DX3000,88.0,,,,,C,고압,133,,신주케이스(9P) 작업완료,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000033,VA,신주케이스 작업완료,,,"신주 A,ssy",,,,진공,ADX4000W,43.0,,,,,C,고압,134,,신주케이스 작업완료,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000034,VA,신주케이스 작업완료,,,"신주 A,ssy",,,,진공,ADX6000,39.0,,,,,C,고압,135,,신주케이스 작업완료,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000035,VA,신주케이스(10P) 작업완료,,,"신주 A,ssy",,,,진공,ADX6000,69.0,,,,,C,고압,136,,신주케이스(10P) 작업완료,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000036,VA,신주케이스 작업완료,,,"신주 A,ssy",,,,진공,COCOON,51.0,,,,,C,고압,137,,신주케이스 작업완료,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000037,VA,신주케이스(10P) 작업완료,,,"신주 A,ssy",,,,진공,DX3000V,0.0,,,,,C,고압,138,,신주케이스(10P) 작업완료,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000038,VA,신주케이스 작업완료,,,"신주 A,ssy",,,,진공,SOLO,0.0,,,,,C,고압,139,,신주케이스 작업완료,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000039,VA,발생부 고압B/D+튜브 최종 작업完,,,"고압 A,ssy 진공 이전",,,,진공,DX3000,390.0,,,,,C,고압,143,,발생부 고압B/D+튜브 최종 작업完,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000040,VA,발생부 고압B/D+튜브 최종 작업完 (9P),,,"고압 A,ssy 진공 이전",,,,진공,DX3000,0.0,,,,,C,고압,144,,발생부 고압B/D+튜브 최종 작업完 (9P),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000041,VA,발생부 고압B/D+튜브 최종 작업完,,,"고압 A,ssy 진공 이전",,,,진공,ADX4000W,25.0,,,,,C,고압,145,,발생부 고압B/D+튜브 최종 작업完,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000042,VA,발생부 고압B/D+튜브 최종 작업完 D-0813,D-0813,,"고압 A,ssy 진공 이전",,,,진공,ADX6000,0.0,,,,,C,고압,146,,발생부 고압B/D+튜브 최종 작업完 [D-0813],assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000043,VA,발생부 고압B/D+튜브 최종 작업完 DXDR-100,DXDR-100,,"고압 A,ssy 진공 이전",,,,진공,ADX6000,0.0,,,,,C,고압,147,,발생부 고압B/D+튜브 최종 작업完 [DXDR-100],assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000044,VA,발생부 고압B/D+튜브 최종 작업完 OX-70,OX-70,,"고압 A,ssy 진공 이전",,,,진공,ADX6000,0.0,,,,,C,고압,148,,발생부 고압B/D+튜브 최종 작업完 [OX-70],assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000045,VA,발생부 고압B/D+튜브 최종 작업完,,,"고압 A,ssy 진공 이전",,,,진공,COCOON,45.0,,,,,C,고압,149,,발생부 고압B/D+튜브 최종 작업完,assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000046,VA,발생부 고압B/D+튜브 최종 작업完 (10핀) D-0813,D-0813,,"고압 A,ssy 진공 이전",,,,진공,ADX6000,50.0,,,,,C,고압,150,,발생부 고압B/D+튜브 최종 작업完 (10핀)[D-0813],assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000047,VA,발생부 고압B/D+튜브 최종 작업完 Ver 2.12,Ver 2.12,,"고압 A,ssy 진공 이전",,,,진공,COCOON,30.0,,,,,C,고압,151,,발생부 고압B/D+튜브 최종 작업完 [Ver 2.12],assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000048,VA,발생부 고압B/D+튜브 최종 작업完 (10핀) D-0813,D-0813,,"고압 A,ssy 진공 이전",,,,진공,DX3000V,0.0,,,,,C,고압,152,,발생부 고압B/D+튜브 최종 작업完 (10핀)[D-0813],assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000049,VA,발생부 고압B/D+튜브 최종 작업完 CBT,CBT,,"고압 A,ssy 진공 이전",,,,진공,SOLO,0.0,,,,,C,고압,153,,발생부 고압B/D+튜브 최종 작업完 [CBT],assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000050,VA,발생부(진공),,,진공,,,,진공,DX3000,106.0,,,,,C,고압,157,,발생부(진공),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000051,VA,발생부(9P)(진공),,,진공,,,,진공,DX3000,0.0,,,,,C,고압,158,,발생부(9P)(진공),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000052,VA,발생부(진공),,,진공,,,,진공,ADX4000W,0.0,,,,,C,고압,159,,발생부(진공),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000053,VA,발생부(진공),,,진공,,,,진공,ADX6000,0.0,,,,,C,고압,160,,발생부(진공),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000054,VA,발생부(10P)(진공),,,진공,,,,진공,ADX6000,129.0,,,,,C,고압,161,,발생부(10P)(진공),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000055,VA,발생부(진공),,,진공,,,,진공,COCOON,25.0,,,,,C,고압,162,,발생부(진공),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000056,VA,발생부진공),,,진공,,,,진공,SOLO,0.0,,,,,C,고압,163,,발생부진공),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000057,VA,발생부(10P)(진공),,,진공,,,,진공,DX3000V,0.0,,,,,C,고압,164,,발생부(10P)(진공),assy_only,C단독(진공): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000058,VA,D3GR + D3CD (해외용),,,튜닝,,,,튜닝,DX3000,48.0,,,,,C,고압,166,,D3GR + D3CD (해외용),assy_only,C단독(튜닝): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000059,VA,D3GR + D3CL (미국용),,,튜닝,,,,튜닝,DX3000,0.0,,,,,C,고압,167,,D3GR + D3CL (미국용),assy_only,C단독(튜닝): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000060,VA,D3GR + D3CT (TFT용),,,튜닝,,,,튜닝,DX3000,25.0,,,,,C,고압,168,,D3GR + D3CT (TFT용),assy_only,C단독(튜닝): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000061,VA,A4GR + A4CB,,,튜닝,,,,튜닝,ADX4000W,1.0,,,,,C,고압,169,,A4GR + A4CB,assy_only,C단독(튜닝): Ass'y/완제품 후보,2026-04-10T21:26:09
VA-000062,VA,A6GR (10핀),,,튜닝,,,,튜닝,ADX6000,0.0,,,,,C,고압,170,,A6GR (10핀),assy_only,C단독(튜닝): Ass'y/완제품 후보,2026-04-10T21:26:09
